iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12
AGO,2025-07-01,0.2174655942136681,0.3070606094168617,1.5429491387519938,3.2301526289196425
AGO,2025-08-01,0.1822098873341885,0.377168821567577,2.226881039609045,3.39682800580645
AGO,2025-09-01,0.1579819036569847,0.3410315213471514,1.2565055640566811,2.6954610900559666
AGO,2025-10-01,0.1531890627974914,0.3217997353682114,1.3424230142076663,2.5536532298387944
AGO,2025-11-01,0.1543345450113786,0.3527537003621117,1.2926003611754344,3.008174146913427
AGO,2025-12-01,0.1505891917336669,0.3158755958724524,1.134493785124136,2.6734606516721984
AGO,2026-01-01,0.117390026456342,0.2785407624172001,1.1537452111129405,2.505556518126089
AGO,2026-02-01,0.1151004822337374,0.2665405348409811,1.0765815217397103,2.882882360680872
AGO,2026-03-01,0.0968082717481044,0.2403765522687236,1.1237879432130335,2.5501993554562614
ALB,2010-01-01,0.0061416664679541,0.0151283448273106,0.0116154435512387,0.0556323716276403
ALB,2010-02-01,0.0066922877338006,0.016722928304985,0.0131473466139143,0.053196601035649
ALB,2010-03-01,0.0063105950510154,0.0159322392974602,0.0104744441338224,0.0489469617343883
ALB,2010-04-01,0.0060882321983364,0.0146733306055016,0.0121980306599062,0.0556544684447258
ALB,2010-05-01,0.0069464480957239,0.0142791326394404,0.0140569028473134,0.0504196182775436
ALB,2010-06-01,0.0060499495486074,0.0117501924874058,0.0095034046625814,0.0478802736240566
ALB,2010-07-01,0.0058465415272863,0.0104807690560438,0.0096155864074007,0.0546617491566239
ALB,2010-08-01,0.0060934998915781,0.0110599136192786,0.0105927663391495,0.0481616408174911
ALB,2010-09-01,0.0059185308670654,0.0108663463523642,0.0136669681289382,0.0485560856327527
ALB,2010-10-01,0.0060890731238676,0.0113889770031569,0.0098775614017475,0.0487903114072885
ALB,2010-11-01,0.0058144751343133,0.0111750146531469,0.0103180217573234,0.0529924573099725
ALB,2010-12-01,0.0059682178745034,0.0106426431740083,0.0095700679849436,0.0546915774221097
ALB,2011-01-01,0.0058300619736906,0.0126059609964124,0.0108918991531184,0.0493980022234523
ALB,2011-02-01,0.0059691579463252,0.0151481979612345,0.0103756282319401,0.047307895374372
ALB,2011-03-01,0.00609067762901,0.012665175899039,0.010566013240407,0.0525612338804758
ALB,2011-04-01,0.0061915038995847,0.0139205813436478,0.0110123163457088,0.0498583239371463
ALB,2011-05-01,0.0064257511298444,0.0169798652294426,0.0183385392167788,0.0491934121452207
ALB,2011-06-01,0.0058353539399874,0.0152312802874599,0.0246802687527614,0.0532648923232423
ALB,2011-07-01,0.0061279294817764,0.0179678919612862,0.0112030261606346,0.0500212943031146
ALB,2011-08-01,0.0062186364711483,0.0164718263443755,0.0096419609765056,0.0519580363534906
ALB,2011-09-01,0.0061510675606138,0.0161485873384761,0.0111413336110743,0.048195190369015
ALB,2011-10-01,0.0059202612134306,0.0154611290952011,0.0104781877752491,0.0499702501237607
ALB,2011-11-01,0.0059389164246159,0.0149861541538288,0.0112476739083141,0.0500350601744422
ALB,2011-12-01,0.0056934460932689,0.0154665717900045,0.0120264569488641,0.0484448708605506
ALB,2012-01-01,0.0056127037768704,0.0120636212798522,0.0093758824036882,0.0457854247478111
ALB,2012-02-01,0.005784220006293,0.0130058620596073,0.009369067292392,0.047349384153814
ALB,2012-03-01,0.0056391201932497,0.0153440996924951,0.0091589223732548,0.0488834620249764
ALB,2012-04-01,0.0058379004243972,0.0117015460273959,0.0095086845195986,0.0493769281244199
ALB,2012-05-01,0.0064258212329809,0.0160160755653546,0.0086885774396883,0.045811999409333
ALB,2012-06-01,0.0058608371131416,0.0122704252354357,0.0089497554204558,0.0453528602821745
