iso3,month,inform_severity_index
COG,2023-07-01,2.3
COG,2023-08-01,2.3
COG,2023-09-01,2.3
COG,2023-10-01,2.2
COG,2023-11-01,2.3
COG,2023-12-01,2.3
COG,2024-01-01,2.4
COG,2024-02-01,2.3
COG,2024-03-01,2.3
COG,2024-04-01,2.7
COG,2024-05-01,2.7
COG,2024-06-01,2.7
COG,2024-07-01,2.7
COG,2024-08-01,2.7
COG,2024-09-01,2.7
COG,2024-10-01,2.7
COG,2024-11-01,2.7
COG,2024-12-01,2.7
COG,2025-01-01,2.7
COG,2025-02-01,2.7
COL,2019-02-01,3.3499999999999996
COL,2019-03-01,3.3499999999999996
COL,2019-04-01,3.6333333333333333
COL,2019-05-01,3.6333333333333333
COL,2019-06-01,3.6333333333333333
COL,2019-07-01,3.6333333333333333
COL,2019-08-01,3.6333333333333333
COL,2019-09-01,3.6333333333333333
COL,2019-10-01,3.6666666666666665
COL,2019-11-01,3.633333333333333
COL,2019-12-01,3.6666666666666665
COL,2020-01-01,3.6666666666666665
COL,2020-02-01,3.5666666666666664
COL,2020-03-01,3.6
COL,2020-04-01,3.733333333333333
COL,2020-05-01,3.733333333333333
COL,2020-06-01,3.733333333333333
COL,2020-07-01,3.733333333333333
COL,2020-08-01,3.733333333333333
COL,2020-09-01,3.733333333333333
COL,2020-10-01,3.733333333333333
COL,2020-11-01,3.375
COL,2020-12-01,3.1
COL,2021-01-01,3.1333333333333333
COL,2021-02-01,3.3
COL,2021-03-01,3.3
COL,2021-04-01,3.3
COL,2021-05-01,3.6333333333333333
COL,2021-06-01,3.6
COL,2021-07-01,3.6
COL,2021-08-01,3.6
COL,2021-09-01,3.733333333333333
COL,2021-10-01,3.8333333333333335
COL,2021-11-01,3.8333333333333335
COL,2021-12-01,3.8333333333333335
COL,2022-01-01,3.8333333333333335
COL,2022-02-01,3.8
COL,2022-03-01,3.7
COL,2022-04-01,3.7
COL,2022-05-01,3.7
COL,2022-06-01,3.7
COL,2022-07-01,3.7
COL,2022-08-01,3.7
COL,2022-09-01,3.7
COL,2022-10-01,3.7
COL,2022-11-01,3.85
COL,2022-12-01,3.85
COL,2023-01-01,3.75
COL,2023-02-01,3.75
COL,2023-03-01,3.8
COL,2023-04-01,3.9
COL,2023-05-01,3.85
COL,2023-06-01,3.85
COL,2023-07-01,3.8
COL,2023-08-01,3.8
COL,2023-09-01,3.7
COL,2023-10-01,3.8
COL,2023-11-01,3.8
COL,2023-12-01,3.8
COL,2024-01-01,3.85
COL,2024-02-01,3.85
COL,2024-03-01,3.85
COL,2024-04-01,3.55
COL,2024-05-01,3.55
COL,2024-06-01,3.55
COL,2024-07-01,3.65
COL,2024-08-01,3.65
COL,2024-09-01,3.65
COL,2024-10-01,3.65
COL,2024-11-01,3.65
COL,2024-12-01,3.65
COL,2025-01-01,3.65
COL,2025-02-01,3.55
COL,2025-03-01,3.5999999999999996
COL,2025-04-01,3.5999999999999996
COM,2019-04-01,2.0
COM,2019-05-01,2.0
CRI,2019-04-01,0.8
CRI,2019-05-01,0.8
CRI,2019-06-01,0.8
CRI,2019-07-01,0.8
CRI,2019-08-01,0.8
CRI,2019-09-01,0.8
CRI,2019-10-01,0.8
CRI,2019-11-01,0.8
CRI,2019-12-01,0.8
CRI,2020-01-01,1.3
CRI,2020-02-01,1.2
CRI,2020-03-01,1.0
CRI,2020-04-01,1.0
CRI,2020-05-01,1.0
CRI,2020-06-01,1.1
CRI,2020-07-01,1.1
CRI,2020-08-01,1.1
CRI,2020-09-01,1.1
CRI,2020-10-01,1.1
CRI,2020-11-01,1.1
CRI,2020-12-01,1.1
CRI,2021-01-01,1.2
CRI,2021-02-01,1.2
CRI,2021-03-01,1.2
CRI,2021-04-01,1.2
CRI,2021-05-01,1.2
CRI,2021-06-01,1.2
CRI,2021-07-01,1.2
CRI,2021-08-01,1.2
CRI,2021-09-01,1.2
CRI,2021-10-01,1.1
CRI,2021-11-01,1.1
CRI,2021-12-01,1.1
CRI,2022-01-01,1.1
CRI,2022-02-01,1.1
CRI,2022-03-01,1.1
CRI,2022-04-01,1.1
CRI,2022-05-01,1.1
CRI,2022-06-01,1.3
CRI,2022-07-01,2.1
CRI,2022-08-01,2.1
CRI,2022-09-01,2.1
CRI,2022-10-01,2.1
CRI,2022-11-01,2.1
CRI,2022-12-01,2.1
CRI,2023-01-01,2.1
CRI,2023-02-01,2.1
CRI,2023-03-01,2.1
CRI,2023-04-01,2.1
CRI,2023-05-01,2.1
CRI,2023-06-01,2.1
CRI,2023-07-01,2.1
CRI,2023-08-01,2.1
CRI,2023-09-01,2.1
CRI,2023-10-01,2.1
CRI,2023-11-01,2.1
CRI,2023-12-01,2.1
CRI,2024-01-01,2.2
CRI,2024-02-01,2.2
CRI,2024-03-01,2.2
CRI,2024-04-01,2.2
CRI,2024-05-01,2.2
CRI,2024-06-01,2.2
CRI,2024-07-01,2.2
CRI,2024-08-01,2.2
CRI,2024-09-01,2.2
CRI,2024-10-01,2.2
CRI,2024-11-01,2.2
CRI,2024-12-01,2.2
CRI,2025-01-01,2.1
CRI,2025-02-01,2.1
CRI,2025-03-01,2.1
CRI,2025-04-01,2.1
CZE,2023-11-01,1.8
CZE,2023-12-01,1.8
CZE,2024-01-01,1.8
CZE,2024-02-01,1.8
CZE,2024-03-01,1.8
CZE,2024-04-01,1.8
CZE,2024-05-01,1.8
CZE,2024-06-01,1.8
CZE,2024-07-01,1.8
CZE,2024-08-01,1.8
CZE,2024-09-01,1.8
CZE,2024-10-01,1.8
CZE,2024-11-01,1.9
CZE,2024-12-01,1.9
CZE,2025-01-01,1.9
CZE,2025-02-01,1.9
CZE,2025-03-01,1.9
CZE,2025-04-01,1.9
DJI,2019-02-01,2.1999999999999997
DJI,2019-03-01,2.3666666666666667
DJI,2019-04-01,2.4666666666666663
DJI,2019-05-01,2.3
DJI,2019-06-01,2.25
DJI,2019-07-01,2.25
DJI,2019-08-01,2.05
DJI,2019-09-01,2.05
DJI,2019-10-01,2.05
DJI,2019-11-01,2.0999999999999996
DJI,2019-12-01,2.3499999999999996
DJI,2020-01-01,2.3499999999999996
DJI,2020-02-01,2.3499999999999996
DJI,2020-03-01,2.3499999999999996
DJI,2020-04-01,2.3499999999999996
DJI,2020-05-01,2.3499999999999996
DJI,2020-06-01,2.3499999999999996
DJI,2020-07-01,2.3666666666666667
DJI,2020-08-01,2.3666666666666667
DJI,2020-09-01,2.433333333333333
DJI,2020-10-01,2.433333333333333
DJI,2020-11-01,2.6333333333333333
DJI,2020-12-01,2.6333333333333333
DJI,2021-01-01,2.6333333333333333
DJI,2021-02-01,2.433333333333333
DJI,2021-03-01,2.433333333333333
DJI,2021-04-01,2.433333333333333
DJI,2021-05-01,2.433333333333333
DJI,2021-06-01,2.433333333333333
DJI,2021-07-01,2.2333333333333334
DJI,2021-08-01,2.2333333333333334
DJI,2021-09-01,2.3666666666666667
DJI,2021-10-01,2.3666666666666667
DJI,2021-11-01,2.3666666666666667
DJI,2021-12-01,2.3666666666666667
DJI,2022-01-01,2.3333333333333335
DJI,2022-02-01,2.3333333333333335
DJI,2022-03-01,2.3333333333333335
DJI,2022-04-01,2.3333333333333335
DJI,2022-05-01,2.1333333333333333
DJI,2022-06-01,2.1333333333333333
DJI,2022-07-01,2.3000000000000003
DJI,2022-08-01,2.3000000000000003
DJI,2022-09-01,2.3000000000000003
DJI,2022-10-01,2.3666666666666667
DJI,2022-11-01,2.3666666666666667
DJI,2022-12-01,2.466666666666667
DJI,2023-01-01,2.466666666666667
DJI,2023-02-01,2.466666666666667
DJI,2023-03-01,2.466666666666667
DJI,2023-04-01,2.466666666666667
DJI,2023-05-01,2.3666666666666667
DJI,2023-06-01,2.5666666666666664
DJI,2023-07-01,2.3666666666666667
DJI,2023-08-01,2.2666666666666666
DJI,2023-09-01,2.1999999999999997
DJI,2023-10-01,2.1999999999999997
DJI,2023-11-01,2.3
DJI,2023-12-01,2.3
DJI,2024-01-01,2.3
DJI,2024-02-01,2.3
DJI,2024-03-01,2.3
DJI,2024-04-01,2.433333333333333
DJI,2024-05-01,2.433333333333333
DJI,2024-06-01,2.433333333333333
DJI,2024-07-01,2.2666666666666666
DJI,2024-08-01,2.2333333333333334
DJI,2024-09-01,2.2333333333333334
DJI,2024-10-01,2.3000000000000003
DJI,2024-11-01,2.3000000000000003
DJI,2024-12-01,2.3000000000000003
DJI,2025-01-01,2.3000000000000003
DJI,2025-02-01,2.3000000000000003
DJI,2025-03-01,2.3000000000000003
DJI,2025-04-01,2.3000000000000003
DOM,2019-04-01,3.6
DOM,2019-05-01,3.6
DOM,2019-06-01,3.6
DOM,2019-07-01,3.6
DOM,2019-08-01,3.6
DOM,2019-09-01,3.6
DOM,2019-10-01,3.6
DOM,2019-11-01,3.5
DOM,2019-12-01,3.6
DOM,2020-01-01,3.6
DOM,2020-02-01,3.5
DOM,2020-03-01,3.6
DOM,2020-04-01,3.6
DOM,2020-05-01,3.6
DOM,2020-06-01,3.6
DOM,2020-07-01,3.6
DOM,2020-08-01,3.6
DOM,2020-09-01,3.6
DOM,2020-10-01,3.6
DOM,2020-11-01,3.8
DOM,2021-02-01,3.8
DOM,2021-03-01,3.8
DOM,2021-04-01,3.8
DOM,2021-05-01,3.8
DOM,2021-06-01,3.7
DOM,2021-07-01,3.7
DOM,2021-08-01,3.7
DOM,2021-09-01,3.7
DOM,2021-10-01,3.9
DOM,2021-11-01,3.9
DOM,2021-12-01,3.9
DOM,2022-01-01,3.9
DOM,2022-02-01,1.9
DOM,2022-03-01,1.8
DOM,2022-04-01,1.8
DOM,2022-05-01,1.8
DOM,2022-06-01,2.1
DOM,2022-07-01,2.1
DOM,2022-08-01,2.1
DOM,2022-09-01,2.1
DOM,2022-10-01,2.2
DOM,2022-11-01,2.2
DOM,2022-12-01,2.2
DOM,2023-01-01,2.2
DOM,2023-02-01,2.2
DOM,2023-03-01,2.2
DOM,2023-04-01,2.2
DOM,2023-05-01,2.1
DOM,2023-06-01,2.1
DOM,2023-07-01,1.8
DOM,2023-08-01,1.8
DOM,2023-09-01,1.8
DOM,2023-10-01,1.8
DOM,2023-11-01,1.8
DOM,2023-12-01,1.8
DOM,2024-01-01,1.8
DOM,2024-02-01,1.8
DOM,2024-03-01,1.8
DOM,2024-04-01,1.8
DOM,2024-05-01,1.8
DOM,2024-06-01,1.8
DOM,2024-07-01,1.8
DOM,2024-08-01,1.8
DOM,2024-09-01,1.8
DOM,2024-10-01,1.8
DOM,2024-11-01,1.8
DOM,2024-12-01,1.8
DOM,2025-01-01,1.8
DOM,2025-02-01,1.8
DOM,2025-03-01,1.8
DOM,2025-04-01,1.8
DZA,2019-02-01,2.2
DZA,2019-03-01,2.2
DZA,2019-04-01,1.6
DZA,2019-05-01,1.6
DZA,2019-06-01,1.6
DZA,2019-07-01,1.6
DZA,2019-08-01,1.6
DZA,2019-09-01,1.6
DZA,2019-10-01,1.6
DZA,2019-11-01,2.2
DZA,2019-12-01,2.2
DZA,2020-01-01,2.2
DZA,2020-02-01,2.2
DZA,2020-03-01,2.2
DZA,2020-04-01,2.2
DZA,2020-05-01,2.2
DZA,2020-06-01,2.2
DZA,2020-07-01,2.2
DZA,2020-08-01,2.2
DZA,2020-09-01,2.2
DZA,2020-10-01,2.2
DZA,2020-11-01,2.3
DZA,2020-12-01,2.3
DZA,2021-01-01,2.3
DZA,2021-02-01,2.3
DZA,2021-03-01,2.3
DZA,2021-04-01,2.3
DZA,2021-05-01,2.3
DZA,2021-06-01,2.2
DZA,2021-07-01,2.2
DZA,2021-08-01,2.2
DZA,2021-09-01,2.2
DZA,2021-10-01,2.3
DZA,2021-11-01,2.3
DZA,2021-12-01,2.3
DZA,2022-01-01,2.3
DZA,2022-02-01,2.3
DZA,2022-03-01,2.3
DZA,2022-04-01,2.3
DZA,2022-05-01,2.3
DZA,2022-06-01,2.3
DZA,2022-07-01,2.45
DZA,2022-08-01,2.4333333333333336
DZA,2022-09-01,2.4333333333333336
DZA,2022-10-01,2.466666666666667
DZA,2022-11-01,2.5
DZA,2022-12-01,2.5333333333333337
DZA,2023-01-01,2.5333333333333337
DZA,2023-02-01,2.5333333333333337
DZA,2023-03-01,2.5333333333333337
DZA,2023-04-01,2.5
DZA,2023-05-01,2.5
DZA,2023-06-01,2.4333333333333336
DZA,2023-07-01,2.4333333333333336
DZA,2023-08-01,2.4
DZA,2023-09-01,2.4
DZA,2023-10-01,2.4
DZA,2023-11-01,2.3666666666666667
DZA,2023-12-01,2.3666666666666667
DZA,2024-01-01,2.4
DZA,2024-02-01,2.5
DZA,2024-03-01,2.5
DZA,2024-04-01,2.5
DZA,2024-05-01,2.5333333333333337
DZA,2024-06-01,2.6
DZA,2024-07-01,2.6
DZA,2024-08-01,2.6
DZA,2024-09-01,2.6
DZA,2024-10-01,2.6
DZA,2024-11-01,2.6
DZA,2024-12-01,2.6333333333333333
DZA,2025-01-01,2.6333333333333333
DZA,2025-02-01,2.6333333333333333
DZA,2025-03-01,2.6333333333333333
DZA,2025-04-01,2.6333333333333333
ECU,2019-02-01,1.7
ECU,2019-03-01,1.7
ECU,2019-04-01,2.95
ECU,2019-05-01,2.95
ECU,2019-06-01,3.0
ECU,2019-07-01,2.95
ECU,2019-08-01,2.95
ECU,2019-09-01,2.95
ECU,2019-10-01,2.95
ECU,2019-11-01,2.9
ECU,2019-12-01,2.95
ECU,2020-01-01,2.95
ECU,2020-02-01,2.95
ECU,2020-03-01,3.05
ECU,2020-04-01,3.0
ECU,2020-05-01,3.0
ECU,2020-06-01,3.0
ECU,2020-07-01,3.0
ECU,2020-08-01,3.0
ECU,2020-09-01,3.0
ECU,2020-10-01,3.0
ECU,2020-11-01,3.0999999999999996
ECU,2020-12-01,2.4
ECU,2021-01-01,2.3
ECU,2021-02-01,3.05
ECU,2021-03-01,3.05
ECU,2021-04-01,3.05
ECU,2021-05-01,3.05
ECU,2021-06-01,3.0
ECU,2021-07-01,3.0
ECU,2021-08-01,3.0
ECU,2021-09-01,3.0
ECU,2021-10-01,3.0999999999999996
ECU,2021-11-01,3.0999999999999996
ECU,2021-12-01,3.0999999999999996
ECU,2022-01-01,3.0999999999999996
ECU,2022-02-01,2.5
ECU,2022-03-01,2.5
ECU,2022-04-01,2.5
ECU,2022-05-01,2.5
ECU,2022-06-01,2.5
ECU,2022-07-01,2.7
ECU,2022-08-01,2.7
ECU,2022-09-01,2.7
ECU,2022-10-01,2.8
ECU,2022-11-01,2.8
ECU,2022-12-01,2.8
ECU,2023-01-01,2.8
ECU,2023-02-01,2.8
ECU,2023-03-01,2.8
ECU,2023-04-01,2.8
ECU,2023-05-01,2.7
ECU,2023-06-01,2.7
ECU,2023-07-01,2.7
ECU,2023-08-01,2.7
ECU,2023-09-01,2.6
ECU,2023-10-01,2.6
ECU,2023-11-01,2.6
ECU,2023-12-01,2.6
ECU,2024-01-01,2.6
ECU,2024-02-01,2.6
ECU,2024-03-01,2.6
ECU,2024-04-01,2.7
ECU,2024-05-01,2.7
ECU,2024-06-01,2.7
ECU,2024-07-01,2.7
ECU,2024-08-01,2.7
ECU,2024-09-01,2.7
ECU,2024-10-01,2.7
ECU,2024-11-01,2.7
ECU,2024-12-01,2.7
ECU,2025-01-01,2.7
ECU,2025-02-01,3.233333333333333
ECU,2025-03-01,3.1999999999999997
ECU,2025-04-01,3.1999999999999997
EGY,2019-02-01,1.0
EGY,2019-03-01,1.0
EGY,2019-04-01,1.7
EGY,2019-05-01,2.9
EGY,2019-06-01,2.95
EGY,2019-07-01,2.95
EGY,2019-08-01,2.95
EGY,2019-09-01,2.95
EGY,2019-10-01,2.95
EGY,2019-11-01,2.95
EGY,2019-12-01,2.95
EGY,2020-01-01,2.95
EGY,2020-02-01,2.95
EGY,2020-03-01,2.95
EGY,2020-04-01,3.1500000000000004
EGY,2020-05-01,3.1500000000000004
EGY,2020-06-01,3.1
EGY,2020-07-01,3.1
EGY,2020-08-01,3.1
EGY,2020-09-01,3.1
EGY,2020-10-01,3.1
EGY,2020-11-01,2.4
EGY,2020-12-01,2.4
EGY,2021-01-01,3.1
EGY,2021-02-01,3.8
EGY,2021-03-01,3.7
EGY,2021-04-01,3.45
EGY,2021-05-01,3.45
EGY,2021-06-01,3.4499999999999997
EGY,2021-07-01,3.4499999999999997
EGY,2021-08-01,3.4499999999999997
EGY,2021-09-01,3.4499999999999997
EGY,2021-10-01,3.4499999999999997
EGY,2021-11-01,3.4499999999999997
EGY,2021-12-01,3.3
EGY,2022-01-01,3.3
EGY,2022-02-01,2.3
EGY,2022-03-01,2.3
EGY,2022-04-01,2.3
EGY,2022-05-01,2.9
EGY,2022-06-01,2.9
EGY,2022-07-01,1.7
EGY,2022-08-01,1.7
EGY,2022-09-01,1.7
EGY,2022-10-01,1.7
EGY,2022-11-01,1.7
EGY,2022-12-01,1.8
EGY,2023-01-01,1.8
EGY,2023-02-01,1.8
EGY,2023-03-01,1.7
EGY,2023-04-01,1.7
EGY,2023-05-01,1.7
EGY,2023-06-01,1.8666666666666665
EGY,2023-07-01,1.9
EGY,2023-08-01,2.0
EGY,2023-09-01,2.0
EGY,2023-10-01,2.0
EGY,2023-11-01,2.2
EGY,2023-12-01,2.3
EGY,2024-01-01,2.3
EGY,2024-02-01,2.3
EGY,2024-03-01,2.3
EGY,2024-04-01,2.3
EGY,2024-05-01,2.1
EGY,2024-06-01,2.1
EGY,2024-07-01,2.4
EGY,2024-08-01,2.4
EGY,2024-09-01,2.3
EGY,2024-10-01,2.2
EGY,2024-11-01,2.2
EGY,2024-12-01,2.2
EGY,2025-01-01,2.2
EGY,2025-02-01,2.2
EGY,2025-03-01,2.2
EGY,2025-04-01,2.2
ERI,2019-02-01,3.4
ERI,2019-03-01,3.4
ERI,2019-04-01,3.8
ERI,2019-05-01,3.8
ERI,2019-06-01,3.8
ERI,2019-07-01,3.8
ERI,2019-08-01,3.8
ERI,2019-09-01,3.8
ERI,2019-10-01,3.8
ERI,2019-11-01,3.8
ERI,2019-12-01,3.8
ERI,2020-01-01,3.8
ERI,2020-02-01,3.8
ERI,2020-03-01,3.8
ERI,2020-04-01,3.8
ERI,2020-05-01,3.8
ERI,2020-06-01,3.8
ERI,2020-07-01,3.8
ERI,2020-08-01,3.8
ERI,2020-09-01,3.8
ERI,2020-10-01,3.8
ERI,2020-11-01,3.7
ERI,2020-12-01,3.7
ERI,2021-01-01,3.7
ERI,2021-02-01,3.7
ERI,2021-03-01,3.7
ERI,2021-04-01,3.7
ERI,2021-05-01,3.7
ERI,2021-06-01,3.7
ERI,2021-07-01,3.7
ERI,2021-08-01,3.7
ERI,2021-09-01,3.7
ERI,2021-10-01,3.7
ERI,2021-11-01,3.7
ERI,2021-12-01,3.7
ERI,2022-01-01,3.7
ERI,2022-02-01,3.7
ERI,2022-03-01,3.7
ERI,2022-04-01,3.7
ERI,2022-05-01,3.7
ERI,2022-06-01,3.7
ERI,2022-07-01,3.7
ERI,2022-08-01,3.7
ERI,2022-09-01,3.5
ERI,2022-10-01,3.5
ERI,2022-11-01,3.5
ERI,2022-12-01,3.5
ERI,2023-01-01,3.5
ERI,2023-02-01,3.5
ERI,2023-03-01,3.5
ERI,2023-04-01,3.5
ERI,2023-05-01,3.5
ERI,2023-06-01,3.5
ERI,2023-07-01,3.5
ERI,2023-08-01,3.5
ERI,2023-09-01,3.7
ERI,2023-10-01,3.5
ERI,2023-11-01,3.5
ERI,2023-12-01,3.6
ERI,2024-01-01,3.6
ERI,2024-02-01,3.6
ERI,2024-03-01,3.6
ERI,2024-04-01,3.3
ERI,2024-05-01,3.3
ERI,2024-06-01,3.2
ERI,2024-07-01,3.2
ERI,2024-08-01,3.2
ERI,2024-09-01,3.2
ERI,2024-10-01,3.2
ERI,2024-11-01,3.2
ERI,2024-12-01,3.0
ERI,2025-01-01,3.0
ERI,2025-02-01,3.0
ERI,2025-03-01,3.0
ERI,2025-04-01,3.0
ESP,2019-02-01,1.2
ESP,2021-01-01,1.5
ESP,2021-02-01,1.5
ESP,2021-03-01,1.5
ESP,2021-04-01,1.5
ESP,2021-05-01,1.6
ESP,2021-06-01,1.8
ESP,2021-07-01,1.8
ESP,2021-08-01,1.8
ESP,2021-09-01,1.8
ESP,2021-10-01,1.8
ESP,2021-11-01,1.8
ESP,2021-12-01,1.8
ESP,2022-01-01,1.8
ESP,2022-02-01,1.8
ESP,2022-03-01,1.7
ESP,2022-04-01,1.7
ESP,2022-05-01,1.6
ESP,2022-06-01,1.6
ESP,2022-07-01,1.8
ESP,2022-08-01,1.8
ESP,2022-09-01,1.8
ESP,2022-10-01,1.8
ESP,2022-11-01,1.8
ESP,2022-12-01,1.8
ESP,2023-01-01,1.8
ESP,2023-02-01,1.8
ESP,2023-03-01,1.8
ESP,2023-04-01,1.8
ESP,2023-05-01,1.8
ESP,2023-06-01,1.8
ESP,2023-07-01,1.8
ESP,2023-08-01,1.8
ESP,2023-09-01,1.8
ESP,2023-10-01,1.9
ESP,2023-11-01,1.8
ESP,2023-12-01,1.8
ESP,2024-01-01,1.8
ESP,2024-02-01,1.8
ESP,2024-03-01,1.8
ESP,2024-04-01,1.9
ESP,2024-05-01,1.9
ESP,2024-06-01,1.9
ESP,2024-07-01,1.9
ESP,2024-08-01,1.9
ESP,2024-09-01,1.9
ESP,2024-10-01,1.8
ESP,2024-11-01,1.9
ESP,2024-12-01,1.7
ESP,2025-01-01,1.5
ESP,2025-02-01,1.6
ESP,2025-03-01,1.6
ESP,2025-04-01,1.6
EST,2023-11-01,1.3
EST,2023-12-01,1.3
EST,2024-01-01,1.3
EST,2024-02-01,1.2
EST,2024-03-01,1.2
EST,2024-04-01,1.2
EST,2024-05-01,1.2
EST,2024-06-01,1.2
EST,2024-07-01,1.2
EST,2024-08-01,1.2
EST,2024-09-01,1.2
EST,2024-10-01,1.2
EST,2024-11-01,1.2
EST,2024-12-01,1.2
EST,2025-01-01,1.2
EST,2025-02-01,1.2
EST,2025-03-01,1.2
EST,2025-04-01,1.2
ETH,2019-03-01,3.8
ETH,2019-04-01,3.8
ETH,2019-05-01,3.8
ETH,2019-06-01,3.8
ETH,2019-07-01,3.8
ETH,2019-08-01,3.8
ETH,2019-09-01,3.8
ETH,2019-10-01,3.8
ETH,2019-11-01,3.8
ETH,2019-12-01,3.8
ETH,2020-01-01,3.8
ETH,2020-02-01,3.8
ETH,2020-03-01,3.8
ETH,2020-04-01,4.0
ETH,2020-05-01,4.0
ETH,2020-06-01,3.2
ETH,2020-07-01,3.0666666666666664
ETH,2020-08-01,3.0666666666666664
ETH,2020-09-01,3.0666666666666664
ETH,2020-10-01,3.0666666666666664
ETH,2020-11-01,3.1999999999999997
ETH,2020-12-01,3.45
ETH,2021-01-01,3.325
ETH,2021-02-01,3.325
ETH,2021-03-01,3.45
ETH,2021-04-01,3.5
ETH,2021-05-01,3.5
ETH,2021-06-01,3.6500000000000004
ETH,2021-07-01,3.6500000000000004
ETH,2021-08-01,3.6500000000000004
ETH,2021-09-01,3.725
ETH,2021-10-01,3.7
ETH,2021-11-01,3.675
ETH,2021-12-01,3.6750000000000003
ETH,2022-01-01,4.066666666666667
ETH,2022-02-01,3.7250000000000005
ETH,2022-03-01,3.7
ETH,2022-04-01,3.75
ETH,2022-05-01,3.675
ETH,2022-06-01,3.725
ETH,2022-07-01,3.825
ETH,2022-08-01,3.825
ETH,2022-09-01,3.725
ETH,2022-10-01,3.725
ETH,2022-11-01,3.8499999999999996
ETH,2022-12-01,3.875
ETH,2023-01-01,3.9
ETH,2023-02-01,3.925
ETH,2023-03-01,3.9
ETH,2023-04-01,3.85
ETH,2023-05-01,3.825
ETH,2023-06-01,3.675
ETH,2023-07-01,3.675
ETH,2023-08-01,3.7
ETH,2023-09-01,3.675
ETH,2023-10-01,3.7
ETH,2023-11-01,3.7249999999999996
ETH,2023-12-01,3.7249999999999996
ETH,2024-01-01,3.7249999999999996
ETH,2024-02-01,3.7249999999999996
ETH,2024-03-01,3.7249999999999996
ETH,2024-04-01,3.925
ETH,2024-05-01,3.95
ETH,2024-06-01,3.95
ETH,2024-07-01,3.9749999999999996
ETH,2024-08-01,3.9749999999999996
ETH,2024-09-01,3.9749999999999996
ETH,2024-10-01,3.9749999999999996
ETH,2024-11-01,3.9499999999999997
ETH,2024-12-01,3.9
ETH,2025-01-01,3.9
ETH,2025-02-01,3.9
ETH,2025-03-01,3.9499999999999997
ETH,2025-04-01,3.9499999999999997
FJI,2021-01-01,1.4
FJI,2021-02-01,1.4
FJI,2021-03-01,1.4
FJI,2021-04-01,1.4
GMB,2022-08-01,1.7
GMB,2022-09-01,1.7
GMB,2022-10-01,1.7
GMB,2022-11-01,1.6
GMB,2022-12-01,1.6
GMB,2023-01-01,1.6
GMB,2023-02-01,1.4
GRC,2019-02-01,1.0
GRC,2019-03-01,1.0
GRC,2019-04-01,1.7
GRC,2019-05-01,1.5
GRC,2019-06-01,1.5
GRC,2019-07-01,1.8
GRC,2019-08-01,1.8
GRC,2019-09-01,1.8
GRC,2019-10-01,1.9
GRC,2019-11-01,1.9
GRC,2019-12-01,1.9
GRC,2020-01-01,1.9
GRC,2020-02-01,1.9
GRC,2020-03-01,2.0
GRC,2020-04-01,1.9
GRC,2020-05-01,2.0
GRC,2020-06-01,2.1
GRC,2020-07-01,2.2
GRC,2020-08-01,1.9
GRC,2020-09-01,1.9
GRC,2020-10-01,1.9
GRC,2020-11-01,1.8
GRC,2020-12-01,1.8
GRC,2021-01-01,1.8
GRC,2021-02-01,1.6
GRC,2021-03-01,1.6
GRC,2021-04-01,1.5
GRC,2021-05-01,1.5
GRC,2021-06-01,1.6
GRC,2021-07-01,1.6
GRC,2021-08-01,1.6
GRC,2021-09-01,2.4
GRC,2021-10-01,2.45
GRC,2021-11-01,2.45
GRC,2021-12-01,2.45
GRC,2022-01-01,2.45
GRC,2022-02-01,1.6
GRC,2022-03-01,1.6
GRC,2022-04-01,1.6
GRC,2022-05-01,1.6
GRC,2022-06-01,1.6
GRC,2022-07-01,1.6
GRC,2022-08-01,1.4
GRC,2022-09-01,1.5
GRC,2022-10-01,1.4
GRC,2022-11-01,1.4
GRC,2022-12-01,1.4
GRC,2023-01-01,1.4
GRC,2023-02-01,1.4
GRC,2023-03-01,1.4
GRC,2023-04-01,1.6
GRC,2023-05-01,1.5
GRC,2023-06-01,1.9
GRC,2023-07-01,1.9
GRC,2023-08-01,1.9
GRC,2023-09-01,2.1
GRC,2023-10-01,2.1
GRC,2023-11-01,2.2
GRC,2023-12-01,2.2
GRC,2024-01-01,2.1
GRC,2024-02-01,2.1
GRC,2024-03-01,2.2
GRC,2024-04-01,2.2
GRC,2024-05-01,2.1
GRC,2024-06-01,2.1
GRC,2024-07-01,2.1
GRC,2024-08-01,2.1
GRC,2024-09-01,2.1
GRC,2024-10-01,2.1
GRC,2024-11-01,2.3
GRC,2024-12-01,2.3
GRC,2025-01-01,2.3
GRC,2025-02-01,2.3
GRC,2025-03-01,2.3
GRC,2025-04-01,2.3
GTM,2019-02-01,3.4
GTM,2019-03-01,3.4
GTM,2019-04-01,4.0
GTM,2019-05-01,3.7
GTM,2019-06-01,3.5
GTM,2019-07-01,3.5
GTM,2019-08-01,3.5
GTM,2019-09-01,3.5
GTM,2019-10-01,3.5
GTM,2019-11-01,3.5
GTM,2019-12-01,3.5
GTM,2020-01-01,3.5
GTM,2020-02-01,3.3
GTM,2020-03-01,3.3
GTM,2020-04-01,3.4
GTM,2020-05-01,3.4
GTM,2020-06-01,3.4
GTM,2020-07-01,3.4
GTM,2020-08-01,3.4
GTM,2020-09-01,3.4
GTM,2020-10-01,3.4
GTM,2020-11-01,3.4
GTM,2020-12-01,3.05
GTM,2021-01-01,3.25
GTM,2021-02-01,3.25
GTM,2021-03-01,3.25
